customer_id,interaction_count,segment
7441405,1,cold_start
7441899,1,cold_start
7442856,1,cold_start
7442860,1,cold_start
7442966,1,cold_start
7443516,1,cold_start
7443696,1,cold_start
7443732,4,regular
7446691,2,regular
7447752,1,cold_start
7447770,1,cold_start
7448078,1,cold_start
7448140,1,cold_start
7448420,1,cold_start
7448860,1,cold_start
7448944,1,cold_start
7449064,1,cold_start
7449134,1,cold_start
7449160,1,cold_start
7449271,1,cold_start
7449334,2,regular
7449444,2,regular
7449574,3,regular
7449649,3,regular
7451264,1,cold_start
7451308,1,cold_start
7452058,1,cold_start
7453764,1,cold_start
7454303,3,regular
7454380,2,regular
7454393,2,regular
7454559,1,cold_start
7454576,1,cold_start
7454652,1,cold_start
7454790,2,regular
7454977,1,cold_start
7455535,1,cold_start
7455876,1,cold_start
7456920,1,cold_start
7457252,1,cold_start
7457441,1,cold_start
7458007,1,cold_start
7458596,1,cold_start
7459487,1,cold_start
7459852,1,cold_start
7460022,1,cold_start
7460420,1,cold_start
7462252,1,cold_start
7462300,1,cold_start
7462330,1,cold_start
7462745,1,cold_start
7463863,1,cold_start
7464414,1,cold_start
7465259,1,cold_start
7465921,1,cold_start
7466419,1,cold_start
7466474,1,cold_start
7466697,1,cold_start
7466978,1,cold_start
7468091,1,cold_start
7468612,1,cold_start
7469516,1,cold_start
7469839,1,cold_start
7470189,1,cold_start
7470578,1,cold_start
7470791,1,cold_start
7471983,1,cold_start
7472061,1,cold_start
7473058,1,cold_start
7474815,1,cold_start
7474818,2,regular
7475111,1,cold_start
7475275,1,cold_start
7476680,1,cold_start
7477886,1,cold_start
7478003,1,cold_start
7478668,1,cold_start
7478786,1,cold_start
7480112,1,cold_start
7480275,1,cold_start
7480570,1,cold_start
7480672,1,cold_start
7480760,1,cold_start
7481240,4,regular
7481443,1,cold_start
7481806,1,cold_start
7481923,5,power
7482187,1,cold_start
7482286,1,cold_start
7482309,1,cold_start
7482333,1,cold_start
7482605,1,cold_start
7483846,1,cold_start
7483967,2,regular
7485056,1,cold_start
7486025,1,cold_start
7486177,1,cold_start
7486797,1,cold_start
7487178,1,cold_start
7487182,2,regular
7487230,1,cold_start
7487308,1,cold_start
7487499,1,cold_start
7487671,1,cold_start
7487751,3,regular
7487815,1,cold_start
7488067,1,cold_start
7488505,2,regular
7488892,1,cold_start
7489316,1,cold_start
7490876,1,cold_start
7490905,2,regular
7491061,1,cold_start
7491502,2,regular
7491644,1,cold_start
7491976,2,regular
7492053,1,cold_start
7493173,2,regular
7494761,1,cold_start
7495443,1,cold_start
7495728,1,cold_start
7496505,1,cold_start
7496836,1,cold_start
7496952,2,regular
7497207,1,cold_start
7498234,1,cold_start
7498302,2,regular
7498554,1,cold_start
7498755,1,cold_start
7498926,1,cold_start
7499354,1,cold_start
7499569,1,cold_start
7499596,1,cold_start
7500167,1,cold_start
7501386,1,cold_start
7501898,1,cold_start
7501915,2,regular
7502481,1,cold_start
7502589,1,cold_start
7502898,1,cold_start
7504249,1,cold_start
7504870,3,regular
7504999,1,cold_start
7505076,2,regular
7506384,1,cold_start
7506787,1,cold_start
7507681,1,cold_start
7507748,1,cold_start
7507848,1,cold_start
7507933,1,cold_start
7508101,1,cold_start
7508183,1,cold_start
7508328,2,regular
7508760,1,cold_start
7509464,1,cold_start
7509616,1,cold_start
7511241,3,regular
7511360,1,cold_start
7511741,2,regular
7511775,1,cold_start
7512665,1,cold_start
7512783,1,cold_start
7513315,1,cold_start
7513729,1,cold_start
7514055,2,regular
7514132,1,cold_start
7514356,1,cold_start
7514573,1,cold_start
7514793,1,cold_start
7515327,2,regular
7515489,1,cold_start
7515951,1,cold_start
7516143,1,cold_start
7516608,1,cold_start
7517209,2,regular
7517812,1,cold_start
7518255,1,cold_start
7518309,1,cold_start
7518372,1,cold_start
7518412,1,cold_start
7519369,1,cold_start
7520335,1,cold_start
7520576,1,cold_start
7521292,1,cold_start
7521667,2,regular
7522902,1,cold_start
7523002,1,cold_start
7523280,1,cold_start
7523602,1,cold_start
7523928,1,cold_start
7524242,1,cold_start
7524856,1,cold_start
7524949,1,cold_start
7524954,1,cold_start
7524970,1,cold_start
7525444,1,cold_start
7525612,1,cold_start
7525614,1,cold_start
7525842,2,regular
7526485,1,cold_start
7526567,1,cold_start
7526715,1,cold_start
7526945,1,cold_start
7527105,1,cold_start
7527868,1,cold_start
7529044,1,cold_start
7530736,1,cold_start
7531399,2,regular
7532378,1,cold_start
7532385,1,cold_start
7532455,2,regular
7532695,1,cold_start
7532770,1,cold_start
7532887,2,regular
7532965,1,cold_start
7533511,1,cold_start
7533755,3,regular
7534200,1,cold_start
7534210,1,cold_start
7534475,1,cold_start
7535297,1,cold_start
7536921,1,cold_start
7537102,1,cold_start
7537408,1,cold_start
7537641,1,cold_start
7538054,2,regular
7538498,1,cold_start
7538638,1,cold_start
7538783,2,regular
7539206,1,cold_start
7539249,1,cold_start
7539696,1,cold_start
7540231,1,cold_start
7540465,1,cold_start
7541093,1,cold_start
7541609,1,cold_start
7543211,1,cold_start
7543513,1,cold_start
7543589,2,regular
7543939,1,cold_start
7543940,1,cold_start
7544878,2,regular
7546006,2,regular
7546164,1,cold_start
7546430,1,cold_start
7546496,1,cold_start
7547872,1,cold_start
7548081,1,cold_start
7548285,1,cold_start
7548521,1,cold_start
7548572,1,cold_start
7548753,1,cold_start
7549334,1,cold_start
7549538,1,cold_start
7550238,1,cold_start
7550364,1,cold_start
7550606,1,cold_start
7551190,1,cold_start
7552159,1,cold_start
7553443,1,cold_start
7553825,1,cold_start
7554233,1,cold_start
7554267,1,cold_start
7554782,1,cold_start
7554814,1,cold_start
7554826,1,cold_start
7555525,1,cold_start
7556503,1,cold_start
7556842,6,power
7558484,1,cold_start
7558698,1,cold_start
7559328,1,cold_start
7559485,1,cold_start
7559639,1,cold_start
7560489,1,cold_start
7560536,1,cold_start
7560644,1,cold_start
7561083,1,cold_start
7561587,1,cold_start
7561800,1,cold_start
7562163,1,cold_start
7562262,1,cold_start
7562970,1,cold_start
7563261,1,cold_start
7563423,1,cold_start
7564007,2,regular
7565099,1,cold_start
7565145,1,cold_start
7565216,1,cold_start
7565299,1,cold_start
7565539,1,cold_start
7565646,2,regular
7565697,1,cold_start
7565770,1,cold_start
7565830,1,cold_start
7565930,1,cold_start
7566207,1,cold_start
7566412,1,cold_start
7566535,1,cold_start
7566887,2,regular
7568556,1,cold_start
7568599,1,cold_start
7570913,1,cold_start
7571542,1,cold_start
7571782,1,cold_start
7572422,1,cold_start
7572703,1,cold_start
7572828,1,cold_start
7572870,1,cold_start
7572930,1,cold_start
7572997,1,cold_start
7573222,1,cold_start
7573855,2,regular
7574024,1,cold_start
7574141,3,regular
7574882,1,cold_start
7574916,1,cold_start
7574966,1,cold_start
7575017,1,cold_start
7575517,3,regular
7575748,2,regular
7576027,2,regular
7576290,1,cold_start
7576450,1,cold_start
7577261,4,regular
7577340,1,cold_start
7577460,1,cold_start
7579025,1,cold_start
7579030,1,cold_start
7579231,1,cold_start
7579382,1,cold_start
7580445,1,cold_start
7581189,2,regular
7581202,1,cold_start
7581352,1,cold_start
7582223,1,cold_start
7582399,1,cold_start
7582895,1,cold_start
7583119,1,cold_start
7583129,1,cold_start
7583367,1,cold_start
7583950,3,regular
7584107,1,cold_start
7584434,1,cold_start
7584637,1,cold_start
7585534,1,cold_start
7586060,2,regular
7586694,1,cold_start
7587859,1,cold_start
7588055,1,cold_start
7588239,1,cold_start
7589795,1,cold_start
7590010,1,cold_start
7591453,1,cold_start
7592059,1,cold_start
7592329,1,cold_start
7592399,1,cold_start
7592846,1,cold_start
7593651,1,cold_start
7593776,1,cold_start
7593838,1,cold_start
7594316,1,cold_start
7594416,1,cold_start
7594587,1,cold_start
7594959,2,regular
7594971,1,cold_start
7595146,1,cold_start
7595504,1,cold_start
7595607,1,cold_start
7595627,1,cold_start
7595928,1,cold_start
7596089,1,cold_start
7596734,1,cold_start
7596746,1,cold_start
7596947,1,cold_start
7597033,1,cold_start
7597379,1,cold_start
7598012,1,cold_start
7598452,1,cold_start
7598627,1,cold_start
7599395,1,cold_start
7599439,1,cold_start
7599562,1,cold_start
7600253,1,cold_start
7600703,1,cold_start
7600786,1,cold_start
7601051,1,cold_start
7601510,3,regular
7601676,1,cold_start
7602009,1,cold_start
7602405,1,cold_start
7602642,1,cold_start
7602679,2,regular
7603397,1,cold_start
7603689,1,cold_start
7603726,1,cold_start
7604593,1,cold_start
7606880,1,cold_start
7607166,1,cold_start
7607313,1,cold_start
7607688,1,cold_start
7608462,1,cold_start
7608936,1,cold_start
7608937,1,cold_start
7609084,1,cold_start
7609484,1,cold_start
7609901,1,cold_start
7610028,2,regular
7610079,1,cold_start
7610179,1,cold_start
7610824,1,cold_start
7611495,2,regular
7611566,1,cold_start
7611743,1,cold_start
7612156,1,cold_start
7613394,1,cold_start
7614088,2,regular
7614211,1,cold_start
7614804,1,cold_start
7614970,1,cold_start
7615116,1,cold_start
7615187,1,cold_start
7615383,1,cold_start
7616285,1,cold_start
7616465,1,cold_start
7616573,1,cold_start
7616720,1,cold_start
7618272,1,cold_start
7618323,1,cold_start
7618645,1,cold_start
7618841,1,cold_start
7619737,1,cold_start
7619980,1,cold_start
7620338,1,cold_start
7620470,1,cold_start
7620616,1,cold_start
7620716,1,cold_start
7620740,1,cold_start
7621275,2,regular
7621768,1,cold_start
7621944,1,cold_start
7622011,1,cold_start
7622047,1,cold_start
7622339,1,cold_start
7622371,1,cold_start
7622416,1,cold_start
7622508,1,cold_start
7622606,1,cold_start
7622800,1,cold_start
7622976,1,cold_start
7623341,2,regular
7623811,1,cold_start
7623953,3,regular
7624073,1,cold_start
7625293,1,cold_start
7625447,1,cold_start
7626910,2,regular
7626957,1,cold_start
7627222,3,regular
7627441,1,cold_start
7627803,2,regular
7627889,2,regular
7627896,1,cold_start
7628550,1,cold_start
7629143,1,cold_start
7629608,1,cold_start
7629827,1,cold_start
7630311,2,regular
7630443,1,cold_start
7630980,1,cold_start
7631869,1,cold_start
7632352,1,cold_start
7632536,1,cold_start
7632622,2,regular
7632672,2,regular
7632685,1,cold_start
7633529,1,cold_start
7633625,1,cold_start
7633953,2,regular
7634741,1,cold_start
7634987,1,cold_start
7634998,1,cold_start
7635068,1,cold_start
7635918,1,cold_start
7636592,1,cold_start
7636657,1,cold_start
7636707,1,cold_start
7636922,2,regular
7637371,1,cold_start
7638381,2,regular
7638507,1,cold_start
7638522,1,cold_start
7638576,1,cold_start
7638949,1,cold_start
7639092,2,regular
7639107,1,cold_start
7639157,1,cold_start
7639926,1,cold_start
7640000,1,cold_start
7640118,1,cold_start
7640175,1,cold_start
7640232,1,cold_start
7640237,1,cold_start
7641333,1,cold_start
7642224,1,cold_start
7642328,1,cold_start
7643236,1,cold_start
7643420,1,cold_start
7643530,1,cold_start
7646734,1,cold_start
7647903,1,cold_start
7648192,1,cold_start
7652817,4,regular
7652946,1,cold_start
7654576,1,cold_start
7654661,1,cold_start
7654935,1,cold_start
7654974,2,regular
7656383,1,cold_start
7656390,1,cold_start
7656410,1,cold_start
7656756,1,cold_start
7657020,1,cold_start
7658634,2,regular
7658870,1,cold_start
7659567,1,cold_start
7659796,1,cold_start
7659859,1,cold_start
7660424,1,cold_start
7660468,1,cold_start
7660772,1,cold_start
7660836,1,cold_start
7661176,1,cold_start
7661620,1,cold_start
7661958,1,cold_start
7662326,1,cold_start
7662503,2,regular
7662833,1,cold_start
7663506,1,cold_start
7663544,1,cold_start
7663795,1,cold_start
7663796,1,cold_start
7663852,1,cold_start
7664010,1,cold_start
7664368,1,cold_start
7664432,2,regular
7664944,1,cold_start
7665145,2,regular
7665225,2,regular
7665834,1,cold_start
7665993,1,cold_start
7666069,1,cold_start
7666363,1,cold_start
7666411,1,cold_start
7666552,2,regular
7666609,1,cold_start
7666764,1,cold_start
7667145,1,cold_start
7667325,2,regular
7667387,1,cold_start
7667421,1,cold_start
7667952,1,cold_start
7668533,1,cold_start
7669043,1,cold_start
7669602,1,cold_start
7669888,1,cold_start
7670124,1,cold_start
7670313,1,cold_start
7670845,2,regular
7670918,1,cold_start
7670946,1,cold_start
7671577,1,cold_start
7671628,1,cold_start
7671804,1,cold_start
7671824,1,cold_start
7671993,1,cold_start
7672081,1,cold_start
7672467,1,cold_start
7672714,1,cold_start
7673057,1,cold_start
7673234,1,cold_start
7673451,1,cold_start
7673821,1,cold_start
7674206,1,cold_start
7674286,1,cold_start
7674406,2,regular
7674579,1,cold_start
7674828,1,cold_start
7674954,1,cold_start
7674985,1,cold_start
7675140,1,cold_start
7675249,1,cold_start
7675528,1,cold_start
7676036,1,cold_start
7676048,1,cold_start
7676763,1,cold_start
7677240,1,cold_start
7677413,1,cold_start
7677450,1,cold_start
7677808,4,regular
7678456,1,cold_start
7678466,5,power
7679165,1,cold_start
7680007,1,cold_start
7680220,1,cold_start
7680331,1,cold_start
7680883,1,cold_start
7681895,2,regular
7681900,2,regular
7682021,1,cold_start
7682945,1,cold_start
7684043,2,regular
7684600,1,cold_start
7684799,1,cold_start
7684905,1,cold_start
7685139,4,regular
7685208,1,cold_start
7686105,1,cold_start
7686332,1,cold_start
7687264,1,cold_start
7687302,1,cold_start
7687380,1,cold_start
7687799,1,cold_start
7687845,1,cold_start
7688458,1,cold_start
7689415,1,cold_start
7689443,3,regular
7689527,1,cold_start
7689541,5,power
7690445,2,regular
7690618,1,cold_start
7690941,1,cold_start
7691479,2,regular
7691959,1,cold_start
7692286,1,cold_start
7692360,1,cold_start
7692564,1,cold_start
7692569,1,cold_start
7692611,1,cold_start
7693004,1,cold_start
7693285,1,cold_start
7693552,1,cold_start
7693593,1,cold_start
7693936,1,cold_start
7694394,1,cold_start
7695098,2,regular
7695111,1,cold_start
7695292,1,cold_start
7696070,1,cold_start
7696095,1,cold_start
7696625,1,cold_start
7696921,1,cold_start
7696983,1,cold_start
7697178,1,cold_start
7698030,1,cold_start
7698216,1,cold_start
7698440,1,cold_start
7698604,1,cold_start
7698902,1,cold_start
7699233,1,cold_start
7699613,3,regular
7699837,1,cold_start
7699988,2,regular
7700619,1,cold_start
7700898,1,cold_start
7700939,1,cold_start
7701605,1,cold_start
7701809,1,cold_start
7701834,1,cold_start
7701929,1,cold_start
7702349,1,cold_start
7702504,1,cold_start
7702601,1,cold_start
7702726,3,regular
7703113,1,cold_start
7704327,1,cold_start
7704534,1,cold_start
7704712,1,cold_start
7704995,1,cold_start
7704998,1,cold_start
7705036,1,cold_start
7705092,1,cold_start
7705916,1,cold_start
7706083,1,cold_start
7706394,1,cold_start
7706612,4,regular
7706648,1,cold_start
7707283,1,cold_start
7707491,1,cold_start
7707510,1,cold_start
7707732,13,power
7707949,1,cold_start
7708443,1,cold_start
7708675,2,regular
7709378,1,cold_start
7709652,1,cold_start
7709705,1,cold_start
7709723,1,cold_start
7709905,1,cold_start
7709913,1,cold_start
7710907,1,cold_start
7710961,1,cold_start
7711527,1,cold_start
7711565,1,cold_start
7711660,1,cold_start
7712538,1,cold_start
7712565,2,regular
7712706,2,regular
7713044,1,cold_start
7713053,1,cold_start
7713093,1,cold_start
7713442,1,cold_start
7713556,1,cold_start
7714401,1,cold_start
7714762,2,regular
7715205,1,cold_start
7716002,1,cold_start
7716258,1,cold_start
7716593,1,cold_start
7717447,1,cold_start
7717610,1,cold_start
7718164,1,cold_start
7718361,2,regular
7718552,1,cold_start
7720227,1,cold_start
7720325,1,cold_start
7720457,1,cold_start
7720621,1,cold_start
7720699,1,cold_start
7721294,1,cold_start
7722811,1,cold_start
7722842,1,cold_start
7723235,1,cold_start
7723754,2,regular
7723822,1,cold_start
7724070,4,regular
7724217,1,cold_start
7724563,1,cold_start
7725016,1,cold_start
7725429,1,cold_start
7725827,1,cold_start
7725924,1,cold_start
7726372,1,cold_start
7726643,1,cold_start
7727208,1,cold_start
7727305,1,cold_start
7727930,1,cold_start
7727931,1,cold_start
7728161,1,cold_start
7728168,1,cold_start
7728193,1,cold_start
7728569,1,cold_start
7728767,1,cold_start
7728794,1,cold_start
7728797,1,cold_start
7729305,1,cold_start
7729542,1,cold_start
7730057,1,cold_start
7730148,1,cold_start
7730496,1,cold_start
7730509,1,cold_start
7730966,1,cold_start
7731350,1,cold_start
7731448,1,cold_start
7731803,1,cold_start
7731876,2,regular
7732601,1,cold_start
7732860,1,cold_start
7732940,2,regular
7733955,2,regular
7734214,1,cold_start
7734500,1,cold_start
7734673,2,regular
7734934,2,regular
7736169,1,cold_start
7736382,1,cold_start
7737315,1,cold_start
7737978,1,cold_start
7738039,1,cold_start
7738049,1,cold_start
7739047,1,cold_start
7739859,4,regular
7740686,1,cold_start
7741010,1,cold_start
7741303,2,regular
7742518,1,cold_start
7742594,1,cold_start
7742794,1,cold_start
7742926,2,regular
7742980,1,cold_start
7743535,5,power
7744149,1,cold_start
7744411,1,cold_start
7745054,1,cold_start
7745057,1,cold_start
7746815,1,cold_start
7747862,1,cold_start
7748416,1,cold_start
7748530,1,cold_start
7748607,1,cold_start
7748923,1,cold_start
7749454,1,cold_start
7749504,1,cold_start
7749526,2,regular
7750335,1,cold_start
7750536,1,cold_start
7750564,1,cold_start
7751139,1,cold_start
7751938,1,cold_start
7752412,1,cold_start
7753364,2,regular
7753712,1,cold_start
7753966,1,cold_start
7754010,1,cold_start
7754761,1,cold_start
7754895,1,cold_start
7755075,1,cold_start
7755239,1,cold_start
7755412,1,cold_start
7755693,1,cold_start
7757170,1,cold_start
7757565,1,cold_start
7758128,1,cold_start
7760775,1,cold_start
7761827,1,cold_start
7762294,1,cold_start
7762582,1,cold_start
7762842,2,regular
7764472,1,cold_start
7765169,1,cold_start
7765249,1,cold_start
7765407,1,cold_start
7766767,1,cold_start
7767301,1,cold_start
7767393,1,cold_start
7767924,1,cold_start
7768506,1,cold_start
7768602,1,cold_start
7771062,1,cold_start
7771301,1,cold_start
7773788,1,cold_start
7773900,2,regular
7774660,1,cold_start
7774665,1,cold_start
7776638,1,cold_start
7776926,1,cold_start
7777070,1,cold_start
7777090,1,cold_start
7777588,1,cold_start
7777672,1,cold_start
7777738,1,cold_start
7778533,1,cold_start
7780827,1,cold_start
7781867,1,cold_start
7782920,1,cold_start
7783538,1,cold_start
7783624,3,regular
7783786,1,cold_start
7783974,2,regular
7784801,1,cold_start
7785548,1,cold_start
7785814,1,cold_start
7786632,2,regular
7787356,1,cold_start
7788507,1,cold_start
7790806,1,cold_start
7792007,1,cold_start
7792577,1,cold_start
7792676,1,cold_start
7792820,1,cold_start
7793278,1,cold_start
7793535,1,cold_start
7794381,1,cold_start
7794712,1,cold_start
7795060,1,cold_start
7795980,1,cold_start
7797642,2,regular
7798017,1,cold_start
7799288,1,cold_start
7800173,1,cold_start
7800222,1,cold_start
7800505,1,cold_start
7801094,1,cold_start
7801341,1,cold_start
7801362,2,regular
7801615,1,cold_start
7802634,1,cold_start
7805200,1,cold_start
7806053,1,cold_start
7807699,1,cold_start
7807703,1,cold_start
7807749,1,cold_start
7807825,1,cold_start
7807853,1,cold_start
7809357,3,regular
7809383,1,cold_start
7810924,1,cold_start
7811109,1,cold_start
7811400,1,cold_start
7812703,1,cold_start
7813395,1,cold_start
7813934,2,regular
7814580,1,cold_start
7814724,1,cold_start
7814950,1,cold_start
7816066,2,regular
7816637,1,cold_start
7817286,1,cold_start
7817911,1,cold_start
7818021,2,regular
7818069,1,cold_start
7818920,2,regular
7819104,5,power
7819158,1,cold_start
7821608,1,cold_start
7821624,3,regular
7822275,1,cold_start
7822467,1,cold_start
7822689,1,cold_start
7822978,1,cold_start
7823405,1,cold_start
7825065,1,cold_start
7825458,1,cold_start
7826505,1,cold_start
7826594,1,cold_start
7827114,1,cold_start
7828525,1,cold_start
7828638,1,cold_start
7829132,1,cold_start
7829821,2,regular
7830300,1,cold_start
7832161,1,cold_start
7833372,1,cold_start
7833740,1,cold_start
7836242,1,cold_start
7836501,1,cold_start
7837741,1,cold_start
7837830,1,cold_start
7839152,1,cold_start
7840280,2,regular
7840285,2,regular
7841577,1,cold_start
7841633,1,cold_start
7841921,1,cold_start
7843825,1,cold_start
7844069,1,cold_start
7844520,1,cold_start
7844994,1,cold_start
7845131,1,cold_start
7845462,1,cold_start
7845585,1,cold_start
7846242,1,cold_start
7847096,2,regular
7847824,1,cold_start
7847960,1,cold_start
7848675,1,cold_start
7848798,1,cold_start
7848962,1,cold_start
7849067,1,cold_start
7849166,1,cold_start
7849669,1,cold_start
7850073,1,cold_start
7850853,1,cold_start
7851167,1,cold_start
7851756,1,cold_start
7851883,1,cold_start
7852246,1,cold_start
7852582,2,regular
7853267,1,cold_start
7853936,1,cold_start
7854552,1,cold_start
7855377,1,cold_start
7855589,1,cold_start
7855993,1,cold_start
7856028,1,cold_start
7856190,1,cold_start
7856486,1,cold_start
7856707,1,cold_start
7856881,1,cold_start
7857473,1,cold_start
7857593,1,cold_start
7859001,1,cold_start
7859035,1,cold_start
7859420,3,regular
7860664,1,cold_start
7860990,1,cold_start
7861004,1,cold_start
7862185,1,cold_start
7862345,1,cold_start
7863388,1,cold_start
7863574,2,regular
7864617,1,cold_start
7864775,1,cold_start
7865533,1,cold_start
7865567,1,cold_start
7866030,1,cold_start
7866219,1,cold_start
7866311,1,cold_start
7866701,1,cold_start
7866869,5,power
7867261,1,cold_start
7867395,1,cold_start
7867706,1,cold_start
7868116,2,regular
7868292,1,cold_start
7868504,1,cold_start
7868625,1,cold_start
7869545,1,cold_start
7869859,1,cold_start
7870522,1,cold_start
7870772,1,cold_start
7871122,1,cold_start
7871523,1,cold_start
7872789,1,cold_start
7873222,1,cold_start
7873295,1,cold_start
7873300,1,cold_start
7873426,1,cold_start
7874065,1,cold_start
7874240,2,regular
7874981,1,cold_start
7875644,1,cold_start
7877050,1,cold_start
7877273,1,cold_start
7877756,1,cold_start
7878138,1,cold_start
7878240,1,cold_start
7878368,1,cold_start
7878551,1,cold_start
7878702,1,cold_start
7878749,2,regular
7879461,1,cold_start
7879761,1,cold_start
7880241,1,cold_start
7880332,1,cold_start
7880864,1,cold_start
7880908,1,cold_start
7881289,2,regular
7881355,1,cold_start
7881856,1,cold_start
7882931,1,cold_start
7883626,1,cold_start
7884174,2,regular
7884309,1,cold_start
7884695,1,cold_start
7885396,1,cold_start
7885777,1,cold_start
7885833,1,cold_start
7886280,1,cold_start
7887124,1,cold_start
7887278,1,cold_start
7887311,1,cold_start
7887549,1,cold_start
7887668,1,cold_start
7887910,2,regular
7888544,1,cold_start
7888596,1,cold_start
7890181,1,cold_start
7890560,1,cold_start
7891343,1,cold_start
7891512,1,cold_start
7891962,1,cold_start
7892404,1,cold_start
7893045,1,cold_start
7893494,1,cold_start
7893648,2,regular
7893715,1,cold_start
7894045,1,cold_start
7894236,1,cold_start
7894952,1,cold_start
7895007,1,cold_start
7895126,1,cold_start
7895697,1,cold_start
7895714,1,cold_start
7896048,1,cold_start
7896498,1,cold_start
7896521,3,regular
7896876,1,cold_start
7897025,1,cold_start
7897169,1,cold_start
7897281,1,cold_start
7897599,1,cold_start
7897773,1,cold_start
7898356,1,cold_start
7899742,1,cold_start
7899969,1,cold_start
7900618,1,cold_start
7900625,2,regular
7900783,1,cold_start
7902179,1,cold_start
7902190,1,cold_start
7902736,1,cold_start
7903270,1,cold_start
7903425,2,regular
7904090,1,cold_start
7904708,1,cold_start
7905793,2,regular
7905846,1,cold_start
7905897,1,cold_start
7906733,1,cold_start
7906987,1,cold_start
7907166,1,cold_start
7907361,1,cold_start
7907374,1,cold_start
7907451,4,regular
7907485,1,cold_start
7907516,1,cold_start
7907893,1,cold_start
7907911,1,cold_start
7908097,1,cold_start
7908141,1,cold_start
7909420,1,cold_start
7909447,1,cold_start
7909490,1,cold_start
7909738,2,regular
7909829,1,cold_start
7910167,5,power
7910661,4,regular
7910706,1,cold_start
7910718,1,cold_start
7910775,1,cold_start
7910926,1,cold_start
7911160,1,cold_start
7911259,1,cold_start
7911291,1,cold_start
7911805,6,power
7912182,1,cold_start
7912287,2,regular
7912726,1,cold_start
7912734,1,cold_start
7913204,1,cold_start
7913387,1,cold_start
7913742,1,cold_start
7913971,1,cold_start
7914065,1,cold_start
7914309,1,cold_start
7914353,1,cold_start
7914538,1,cold_start
7914676,1,cold_start
7914885,1,cold_start
7914891,1,cold_start
7915200,1,cold_start
7915916,1,cold_start
7916013,1,cold_start
7916480,1,cold_start
7916788,1,cold_start
7917183,1,cold_start
7917272,1,cold_start
7917408,1,cold_start
7917727,1,cold_start
7917899,1,cold_start
7917908,1,cold_start
7918294,1,cold_start
7918397,1,cold_start
7918450,1,cold_start
7919116,1,cold_start
7919252,1,cold_start
7919342,5,power
7921774,2,regular
7922979,2,regular
7923079,2,regular
7923533,1,cold_start
7923682,1,cold_start
7923859,1,cold_start
7923994,1,cold_start
7924553,1,cold_start
7924746,2,regular
7925035,1,cold_start
7925092,1,cold_start
7925424,1,cold_start
7925457,1,cold_start
7925782,1,cold_start
7925866,1,cold_start
7926464,1,cold_start
7926467,1,cold_start
7926524,1,cold_start
7926820,1,cold_start
7927167,1,cold_start
7929147,1,cold_start
7929197,1,cold_start
7929995,1,cold_start
7930175,1,cold_start
7930355,2,regular
7930465,1,cold_start
7930567,1,cold_start
7930644,1,cold_start
7930647,1,cold_start
7931641,1,cold_start
7931652,1,cold_start
7932459,1,cold_start
7933319,1,cold_start
7933353,2,regular
7933740,2,regular
7933956,1,cold_start
7933983,1,cold_start
7934103,1,cold_start
7934608,1,cold_start
7935712,1,cold_start
7935780,1,cold_start
7936332,2,regular
7937095,1,cold_start
7937353,1,cold_start
7937780,1,cold_start
7937892,1,cold_start
7938007,1,cold_start
7938113,1,cold_start
7938390,2,regular
7938424,1,cold_start
7939582,1,cold_start
7939721,1,cold_start
7939953,1,cold_start
7939962,1,cold_start
7940370,1,cold_start
7941880,1,cold_start
7941927,1,cold_start
7942035,1,cold_start
7942057,2,regular
7942907,1,cold_start
7943006,1,cold_start
7943167,1,cold_start
7943202,1,cold_start
7943203,1,cold_start
7943266,1,cold_start
7943364,1,cold_start
7943735,1,cold_start
7944879,1,cold_start
7945015,1,cold_start
7945078,1,cold_start
7945102,1,cold_start
7945202,1,cold_start
7945484,1,cold_start
7945528,1,cold_start
7945651,1,cold_start
7946176,1,cold_start
7947467,1,cold_start
7948499,1,cold_start
7948602,1,cold_start
7948851,2,regular
7949270,1,cold_start
7950163,1,cold_start
7950515,2,regular
7950675,1,cold_start
7950840,1,cold_start
7953354,1,cold_start
7953487,1,cold_start
7953781,1,cold_start
7954448,1,cold_start
7954607,4,regular
7954623,1,cold_start
7954994,2,regular
7955087,1,cold_start
7955813,1,cold_start
7956596,1,cold_start
7956839,1,cold_start
7957492,1,cold_start
7957659,1,cold_start
7958134,1,cold_start
7959013,1,cold_start
7959029,1,cold_start
7959063,1,cold_start
7959361,1,cold_start
7959519,1,cold_start
7959797,1,cold_start
7960293,1,cold_start
7960713,1,cold_start
7960913,1,cold_start
7961295,1,cold_start
7961302,1,cold_start
7961479,1,cold_start
7961640,1,cold_start
7962172,1,cold_start
7963542,1,cold_start
7964272,2,regular
7964298,1,cold_start
7964773,1,cold_start
7965190,1,cold_start
7965374,1,cold_start
7965415,2,regular
7965579,1,cold_start
7966345,1,cold_start
7967427,3,regular
7967742,1,cold_start
7967948,1,cold_start
7968142,1,cold_start
7968723,1,cold_start
7969070,1,cold_start
7969325,1,cold_start
7969444,1,cold_start
7969564,1,cold_start
7970108,1,cold_start
7970233,1,cold_start
7970467,1,cold_start
7970952,1,cold_start
7971690,2,regular
7972174,1,cold_start
7973036,1,cold_start
7974221,1,cold_start
7974610,1,cold_start
7974632,1,cold_start
7974741,1,cold_start
7975299,1,cold_start
7975395,1,cold_start
7975669,1,cold_start
7976049,1,cold_start
7976454,1,cold_start
